"","word","Count"
"5608","supposed",22
"5609","swan",22
"5610","swordfish",22
"5611","taper",22
"5612","tapering",22
"5613","tinges",22
"5614","tips",22
"5615","trails",22
"5616","trout",22
"5617","virtue",22
"5618","vivaciously",22
"5619","voluptuousness",22
"5620","wachau",22
"5621","wafting",22
"5622","wallula",22
"5623","weightier",22
"5624","wispy",22
"5625","wool",22
"5626","yearsâ",22
"5627","yuzu",22
"5628","adelaide",21
"5629","adige",21
"5630","ageworthiness",21
"5631","agiorgitiko",21
"5632","ahi",21
"5633","amity",21
"5634","ammonia",21
"5635","aromasâ",21
"5636","assembled",21
"5637","atypically",21
"5638","battle",21
"5639","behaved",21
"5640","blanketed",21
"5641","blasts",21
"5642","breath",21
"5643","broadening",21
"5644","buffered",21
"5645","canoe",21
"5646","charbono",21
"5647","chassagne",21
"5648","chewiness",21
"5649","cilantro",21
"5650","clamping",21
"5651","clarksburg",21
"5652","cleaner",21
"5653","cohesion",21
"5654","collected",21
"5655","composure",21
"5656","compressed",21
"5657","confidence",21
"5658","count",21
"5659","counterpart",21
"5660","crest",21
"5661","crispy",21
"5662","crop",21
"5663","culminate",21
"5664","dank",21
"5665","dated",21
"5666","deceptive",21
"5667","depending",21
"5668","downside",21
"5669","duckhorn",21
"5670","embodies",21
"5671","estuary",21
"5672","exaggerate",21
"5673","extremes",21
"5674","flamboyantly",21
"5675","francs",21
"5676","freshening",21
"5677","fruitful",21
"5678","frutti",21
"5679","gobs",21
"5680","hawke",21
"5681","heaps",21
"5682","hilltop",21
"5683","identify",21
"5684","indistinct",21
"5685","insanely",21
"5686","intertwined",21
"5687","juicier",21
"5688","lands",21
"5689","las",21
"5690","lays",21
"5691","leanings",21
"5692","legend",21
"5693","lima",21
"5694","macphail",21
"5695","mammolo",21
"5696","marshmallows",21
"5697","mercurey",21
"5698","milled",21
"5699","mounds",21
"5700","mulch",21
"5701","nibs",21
"5702","olivier",21
"5703","opposed",21
"5704","ore",21
"5705","overextracted",21
"5706","overtake",21
"5707","perfumey",21
"5708","perfumy",21
"5709","plot",21
"5710","porch",21
"5711","post",21
"5712","poster",21
"5713","pristinely",21
"5714","realized",21
"5715","refosco",21
"5716","remember",21
"5717","riverstone",21
"5718","saturation",21
"5719","sauced",21
"5720","seal",21
"5721","seals",21
"5722","seltzer",21
"5723","shapely",21
"5724","shards",21
"5725","shred",21
"5726","siduri",21
"5727","silver",21
"5728","simmering",21
"5729","simpler",21
"5730","smooths",21
"5731","soar",21
"5732","specks",21
"5733","starfruit",21
"5734","sucking",21
"5735","sweetâ",21
"5736","talk",21
"5737","tastings",21
"5738","tended",21
"5739","thinking",21
"5740","tilts",21
"5741","topping",21
"5742","tucked",21
"5743","uncrushed",21
"5744","unravel",21
"5745","unveils",21
"5746","van",21
"5747","varnish",21
"5748","web",21
"5749","whistles",21
"5750","william",21
"5751","wright",21
"5752","2011s",20
"5753","250",20
"5754","addictive",20
"5755","adjacent",20
"5756","ageing",20
"5757","andrew",20
"5758","babcock",20
"5759","ballard",20
"5760","bandage",20
"5761","benches",20
"5762","ber",20
"5763","bird",20
"5764","bitters",20
"5765","boast",20
"5766","botrytised",20
"5767","bourgogne",20
"5768","branded",20
"5769","business",20
"5770","carpet",20
"5771","cayuse",20
"5772","chapoutier",20
"5773","cheery",20
"5774","clair",20
"5775","classified",20
"5776","collide",20
"5777","competition",20
"5778","consumer",20
"5779","court",20
"5780","craggy",20
"5781","d'abruzzo",20
"5782","d'arenberg",20
"5783","darkest",20
"5784","decorated",20
"5785","delving",20
"5786","desired",20
"5787","devoted",20
"5788","discreet",20
"5789","dive",20
"5790","diving",20
"5791","domestic",20
"5792","drawback",20
"5793","embellished",20
"5794","enchanting",20
"5795","enjoys",20
"5796","exemplifies",20
"5797","explains",20
"5798","feat",20
"5799","figgy",20
"5800","fleshiness",20
"5801","fluffy",20
"5802","fogarty",20
"5803","foie",20
"5804","francis",20
"5805","freixenet",20
"5806","fudgy",20
"5807","gaminess",20
"5808","gamut",20
"5809","generates",20
"5810","gigondas",20
"5811","haze",20
"5812","heading",20
"5813","heightens",20
"5814","herbals",20
"5815","infancy",20
"5816","jacques",20
"5817","jaen",20
"5818","jarring",20
"5819","joe",20
"5820","juvenile",20
"5821","kosher",20
"5822","latour",20
"5823","leonetti",20
"5824","lighten",20
"5825","lovable",20
"5826","lucas",20
"5827","magical",20
"5828","masterful",20
"5829","memorably",20
"5830","merit",20
"5831","million",20
"5832","mystery",20
"5833","neighbor",20
"5834","noirâ",20
"5835","oaking",20
"5836","occasionally",20
"5837","overweight",20
"5838","overworked",20
"5839","palateâ",20
"5840","pedigreed",20
"5841","penfolds",20
"5842","perfection",20
"5843","persistently",20
"5844","pinchy",20
"5845","pinhã",20
"5846","players",20
"5847","playfully",20
"5848","plodding",20
"5849","ponzi",20
"5850","poor",20
"5851","potato",20
"5852","precious",20
"5853","ranges",20
"5854","regularly",20
"5855","reigns",20
"5856","represent",20
"5857","resemblance",20
"5858","resolves",20
"5859","resonance",20
"5860","resonate",20
"5861","respect",20
"5862","reviewed",20
"5863","revolve",20
"5864","revolves",20
"5865","rhone",20
"5866","screaming",20
"5867","shapes",20
"5868","shear",20
"5869","shed",20
"5870","singular",20
"5871","skill",20
"5872","slim",20
"5873","smattering",20
"5874","smother",20
"5875","snow",20
"5876","soups",20
"5877","station",20
"5878","stir",20
"5879","substantially",20
"5880","sumptuously",20
"5881","superclean",20
"5882","superfresh",20
"5883","taster",20
"5884","tenacious",20
"5885","thatâ",20
"5886","toll",20
"5887","touching",20
"5888","trouble",20
"5889","ultrafine",20
"5890","unassuming",20
"5891","unfettered",20
"5892","unveil",20
"5893","unveiling",20
"5894","ups",20
"5895","veneto",20
"5896","vincent",20
"5897","weeknight",20
"5898","weigh",20
"5899","weightiness",20
"5900","wooden",20
"5901","yum",20
"5902","zibibbo",20
"5903","1965",19
"5904","1982",19
"5905","2024â",19
"5906","2038",19
"5907","absorb",19
"5908","actor",19
"5909","adelsheim",19
"5910","afloat",19
"5911","alta",19
"5912","amphora",19
"5913","angularity",19
"5914","anna",19
"5915","aplomb",19
"5916","appearing",19
"5917","appreciated",19
"5918","apt",19
"5919","architecture",19
"5920","asti",19
"5921","awaits",19
"5922","barnyardy",19
"5923","bass",19
"5924","bat",19
"5925","beerenauslese",19
"5926","bical",19
"5927","bin",19
"5928","blasting",19
"5929","bonus",19
"5930","boundaries",19
"5931","brander",19
"5932","briefly",19
"5933","brusque",19
"5934","bryan",19
"5935","bubblies",19
"5936","buellton",19
"5937","bunch",19
"5938","cafayate",19
"5939","campo",19
"5940","charged",19
"5941","charmer",19
"5942","cheeseburgers",19
"5943","chosen",19
"5944","cleaning",19
"5945","coaxed",19
"5946","coaxes",19
"5947","complexed",19
"5948","compliment",19
"5949","concept",19
"5950","consisting",19
"5951","decorating",19
"5952","dedicated",19
"5953","denomination",19
"5954","departure",19
"5955","drouhin",19
"5956","duboeuf",19
"5957","easton",19
"5958","edging",19
"5959","elaborately",19
"5960","elephant",19
"5961","emanate",19
"5962","embroidery",19
"5963","enclave",19
"5964","encounter",19
"5965","envelops",19
"5966","explosively",19
"5967","flamboyance",19
"5968","floats",19
"5969","fray",19
"5970","fronts",19
"5971","greasy",19
"5972","guigal",19
"5973","gulp",19
"5974","happen",19
"5975","haunting",19
"5976","hawthorne",19
"5977","hospices",19
"5978","immaculately",19
"5979","impressed",19
"5980","intervention",19
"5981","introduced",19
"5982","jet",19
"5983","kent",19
"5984","laetitia",19
"5985","league",19
"5986","lilies",19
"5987","listrac",19
"5988","lockdown",19
"5989","magnificently",19
"5990","maintained",19
"5991","managing",19
"5992","marvel",19
"5993","mcintosh",19
"5994","meander",19
"5995","metodo",19
"5996","neighborhood",19
"5997","neighbors",19
"5998","nonsense",19
"5999","northerly",19
"6000","pallagrello",19
"6001","panoply",19
"6002","pasilla",19
"6003","peeking",19
"6004","perform",19
"6005","personal",19
"6006","pieces",19
"6007","pisoni",19
"6008","plant",19
"6009","plusher",19
"6010","plushly",19
"6011","pocket",19
"6012","propel",19
"6013","proved",19
"6014","reads",19
"6015","ripples",19
"6016","riveting",19
"6017","rosado",19
"6018","rot",19
"6019","rotgipfler",19
"6020","rye",19
"6021","satsuma",19
"6022","scads",19
"6023","scintillating",19
"6024","seldom",19
"6025","send",19
"6026","shafer",19
"6027","shaw",19
"6028","shriveled",19
"6029","sibling",19
"6030","sommeliers",19
"6031","spite",19
"6032","staining",19
"6033","steps",19
"6034","sylvaner",19
"6035","syrahâ",19
"6036","tahitian",19
"6037","tamari",19
"6038","tamarind",19
"6039","tasteful",19
"6040","tawnies",19
"6041","tburgunder",19
"6042","tendencies",19
"6043","teriaki",19
"6044","tillant",19
"6045","trades",19
"6046","traits",19
"6047","treated",19
"6048","trim",19
"6049","ultralight",19
"6050","ultrasmooth",19
"6051","unadulterated",19
"6052","variable",19
"6053","versus",19
"6054","vinaigrette",19
"6055","vinegary",19
"6056","vinification",19
"6057","volatiles",19
"6058","von",19
"6059","wooly",19
"6060","wrought",19
"6061","yarra",19
"6062","yost",19
"6063","1973",18
"6064","acquire",18
"6065","active",18
"6066","actual",18
"6067","adventurous",18
"6068","afterthought",18
"6069","agingâ",18
"6070","aix",18
"6071","americans",18
"6072","attractiveness",18
"6073","await",18
"6074","barred",18
"6075","benefiting",18
"6076","bergerac",18
"6077","bierzo",18
"6078","bizarre",18
"6079","boiled",18
"6080","breaking",18
"6081","breeding",18
"6082","brewer",18
"6083","brilliance",18
"6084","cardamon",18
"6085","cereal",18
"6086","chalonnaise",18
"6087","chateaus",18
"6088","christopher",18
"6089","claim",18
"6090","clash",18
"6091","cleanses",18
"6092","cloak",18
"6093","comparable",18
"6094","comprises",18
"6095","conclude",18
"6096","conifer",18
"6097","controls",18
"6098","coppola",18
"6099","cradling",18
"6100","creeping",18
"6101","croatian",18
"6102","curvy",18
"6103","cuttings",18
"6104","daffodil",18
"6105","dave",18
"6106","dealing",18
"6107","denswil",18
"6108","dining",18
"6109","dissipates",18
"6110","dollops",18
"6111","dominique",18
"6112","dreamy",18
"6113","durell",18
"6114","eberle",18
"6115","emanates",18
"6116","embraces",18
"6117","era",18
"6118","erupts",18
"6119","fermenters",18
"6120","festive",18
"6121","finer",18
"6122","flourishes",18
"6123","fonseca",18
"6124","forgotten",18
"6125","fort",18
"6126","gassy",18
"6127","gathering",18
"6128","gatos",18
"6129","germany",18
"6130","giallo",18
"6131","glowing",18
"6132","gluey",18
"6133","goldridge",18
"6134","groove",18
"6135","guaranteed",18
"6136","guarantees",18
"6137","haystack",18
"6138","heartland",18
"6139","henry",18
"6140","hobbs",18
"6141","honors",18
"6142","housed",18
"6143","hues",18
"6144","humus",18
"6145","idaho",18
"6146","imagination",18
"6147","imparted",18
"6148","importance",18
"6149","intellectual",18
"6150","invisible",18
"6151","juxtaposition",18
"6152","kerosene",18
"6153","landing",18
"6154","lightened",18
"6155","likewise",18
"6156","lilt",18
"6157","limpid",18
"6158","literally",18
"6159","mangos",18
"6160","marking",18
"6161","mastery",18
"6162","mcclellan",18
"6163","meatier",18
"6164","milbrandt",18
"6165","miller",18
"6166","moved",18
"6167","mowed",18
"6168","musty",18
"6169","noodle",18
"6170","noseâ",18
"6171","novelty",18
"6172","ognan",18
"6173","olivet",18
"6174","overpowered",18
"6175","override",18
"6176","overwhelmingly",18
"6177","panache",18
"6178","pave",18
"6179","peardrop",18
"6180","performance",18
"6181","persisting",18
"6182","plethora",18
"6183","positives",18
"6184","pot",18
"6185","pre",18
"6186","press",18
"6187","problematic",18
"6188","profusion",18
"6189","prowess",18
"6190","purchase",18
"6191","puree",18
"6192","ramps",18
"6193","rated",18
"6194","realistic",18
"6195","realm",18
"6196","recede",18
"6197","recioto",18
"6198","refresher",18
"6199","richâ",18
"6200","ricotta",18
"6201","rio",18
"6202","roasty",18
"6203","rothschild",18
"6204","sandwich",18
"6205","scarlet",18
"6206","schramsberg",18
"6207","scoring",18
"6208","service",18
"6209","shading",18
"6210","shockingly",18
"6211","shooting",18
"6212","sichuan",18
"6213","sly",18
"6214","sneak",18
"6215","solely",18
"6216","solidity",18
"6217","stalks",18
"6218","superconcentrated",18
"6219","suppressed",18
"6220","sweetens",18
"6221","tanninsâ",18
"6222","tarts",18
"6223","taylor",18
"6224","techniques",18
"6225","tensely",18
"6226","tightrope",18
"6227","trends",18
"6228","trepat",18
"6229","unheard",18
"6230","vent",18
"6231","ventures",18
"6232","vies",18
"6233","vougeot",18
"6234","weekday",18
"6235","whistling",18
"6236","wholesome",18
"6237","xinomavro",18
"6238","2009â",17
"6239","2010s",17
"6240","600",17
"6241","87â",17
"6242","ably",17
"6243","alcoholâ",17
"6244","amalgam",17
"6245","amphorae",17
"6246","anticipated",17
"6247","arneis",17
"6248","attitude",17
"6249","bages",17
"6250","bare",17
"6251","beckon",17
"6252","beery",17
"6253","bianca",17
"6254","biscotti",17
"6255","bistro",17
"6256","bogged",17
"6257","bolstering",17
"6258","boring",17
"6259","brethren",17
"6260","brewed",17
"6261","brouilly",17
"6262","brunellos",17
"6263","butterscotchy",17
"6264","cabbage",17
"6265","cares",17
"6266","catalonian",17
"6267","celilo",17
"6268","changing",17
"6269","characterâ",17
"6270","charlemagne",17
"6271","cheeks",17
"6272","chef",17
"6273","chew",17
"6274","chicory",17
"6275","citron",17
"6276","cocktails",17
"6277","coda",17
"6278","comice",17
"6279","continued",17
"6280","corny",17
"6281","costing",17
"6282","cousin",17
"6283","crãªme",17
"6284","creme",17
"6285","croatina",17
"6286","dairy",17
"6287","dazzlingly",17
"6288","delle",17
"6289","design",17
"6290","dew",17
"6291","dick",17
"6292","distinctively",17
"6293","dressing",17
"6294","driest",17
"6295","driver",17
"6296","dryâ",17
"6297","ebulliently",17
"6298","extravagantly",17
"6299","fallen",17
"6300","fess",17
"6301","fiddle",17
"6302","fillip",17
"6303","fledged",17
"6304","forcefully",17
"6305","forces",17
"6306","foremost",17
"6307","formula",17
"6308","franciacorta",17
"6309","franco",17
"6310","fred",17
"6311","fringes",17
"6312","frond",17
"6313","fueled",17
"6314","gaglioppo",17
"6315","gavin",17
"6316","glint",17
"6317","glow",17
"6318","guavas",17
"6319","guide",17
"6320","gumdrop",17
"6321","hahn",17
"6322","hate",17
"6323","health",17
"6324","height",17
"6325","horsehide",17
"6326","hunting",17
"6327","internationally",17
"6328","introducing",17
"6329","involved",17
"6330","jordan",17
"6331","jorge",17
"6332","jumble",17
"6333","krems",17
"6334","labeling",17
"6335","lafite",17
"6336","law",17
"6337","linked",17
"6338","longstanding",17
"6339","loved",17
"6340","maduro",17
"6341","maison",17
"6342","marionberry",17
"6343","martinborough",17
"6344","material",17
"6345","merlotâ",17
"6346","merry",17
"6347","meshed",17
"6348","meshes",17
"6349","minho",17
"6350","mitigated",17
"6351","molinara",17
"6352","moments",17
"6353","month",17
"6354","mortared",17
"6355","newton",17
"6356","nickel",17
"6357","notesâ",17
"6358","overlooked",17
"6359","passed",17
"6360","pat",17
"6361","peppy",17
"6362","pessac",17
"6363","ponder",17
"6364","positively",17
"6365","pouch",17
"6366","pritchard",17
"6367","promised",17
"6368","quirky",17
"6369","raise",17
"6370","ratio",17
"6371","refermented",17
"6372","relying",17
"6373","rennet",17
"6374","resembling",17
"6375","rochioli",17
"6376","sauvignonâ",17
"6377","sawmill",17
"6378","sbs",17
"6379","scratch",17
"6380","scratchiness",17
"6381","searingly",17
"6382","semisour",17
"6383","serra",17
"6384","sharing",17
"6385","shortcake",17
"6386","skurnik",17
"6387","smartly",17
"6388","smile",17
"6389","smoldering",17
"6390","snaps",17
"6391","sneaks",17
"6392","sons",17
"6393","span",17
"6394","specificity",17
"6395","sprawling",17
"6396","steals",17
"6397","stuck",17
"6398","subzone",17
"6399","succulently",17
"6400","sums",17
"6401","supplies",17
"6402","tautly",17
"6403","test",17
"6404","thinness",17
"6405","thrive",17
"6406","tied",17
"6407","tom",17
"6408","travel",17
"6409","treixadura",17
"6410","triumph",17
"6411","trodden",17
"6412","twin",17
"6413","unclear",17
"6414","unevenly",17
"6415","unforced",17
"6416","ungenerous",17
"6417","vastly",17
"6418","venison",17
"6419","vibrance",17
"6420","vienna",17
"6421","washing",17
"6422","widespread",17
"6423","wimpy",17
"6424","worse",17
"6425","youthfulness",17
"6426","10,000",16
"6427","1978",16
"6428","2.5",16
"6429","94â",16
"6430","accessibility",16
"6431","achieving",16
"6432","admire",16
"6433","advance",16
"6434","affected",16
"6435","angel",16
"6436","angeles",16
"6437","angle",16
"6438","aperitivo",16
